temperature_average (c);gravity_average (m/s2);velocity_average (m/s);period_average (s);samples;datetime_start (utc);datetime_end (utc);data_t_corrected;country;city;university;lat;long;alt
18.925625000000007;9.766742392187497;25.8147507609375;3.3735159031250004;64;2022-01-15 12:12:33.966040+00:00;2022-01-15 12:16:06.497712+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.911875;9.766677662500003;25.832811084375003;3.3735273421875003;64;2022-01-15 12:24:34.940572+00:00;2022-01-15 12:28:07.472073+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.928437499999998;9.766713334374996;25.804895992187507;3.373521032812499;64;2022-01-15 12:36:33.933909+00:00;2022-01-15 12:40:06.463332+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.890781250000007;9.766617881250001;25.838482768749998;3.3735376921875;64;2022-01-15 12:48:34.919293+00:00;2022-01-15 12:52:07.452464+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.902187500000007;9.766731899999998;25.805694554687502;3.373517804687499;64;2022-01-15 13:00:33.925871+00:00;2022-01-15 13:04:06.455204+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.893437500000005;9.766740040625;25.816098062499982;3.3735163140625;64;2022-01-15 13:12:34.915820+00:00;2022-01-15 13:16:07.442110+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.894062499999997;9.766737223437502;25.809521971875;3.3735167968749997;64;2022-01-15 13:24:34.041339+00:00;2022-01-15 13:28:06.543832+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.900156250000002;9.766701310937501;25.815682884375004;3.373523053125001;64;2022-01-15 13:36:35.023765+00:00;2022-01-15 13:40:07.555530+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.884218750000002;9.766723217187502;25.820666107812507;3.3735192296875005;64;2022-01-15 13:48:34.024455+00:00;2022-01-15 13:52:06.565795+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.902031249999997;9.766709368749996;25.823621875;3.3735216609375;64;2022-01-15 14:00:35.014130+00:00;2022-01-15 14:04:07.542046+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.872031250000003;9.766620139062494;25.823025906250002;3.373537296875001;64;2022-01-15 14:12:34.024235+00:00;2022-01-15 14:16:06.550451+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.874375;9.766699046874999;25.809349890624997;3.3735236265625;64;2022-01-15 14:24:34.979371+00:00;2022-01-15 14:28:07.512515+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.871875000000003;9.766628181250002;25.832427800000005;3.37353593125;64;2022-01-15 14:36:33.982281+00:00;2022-01-15 14:40:06.511461+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.85421875000001;9.766758156249999;25.762682617187497;3.3735134453125006;64;2022-01-15 14:48:34.971743+00:00;2022-01-15 14:52:07.505881+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.84906250000001;9.766754882812494;25.811427443749995;3.373513753125001;64;2022-01-15 15:00:33.971597+00:00;2022-01-15 15:04:06.500737+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.857031250000002;9.7667598296875;25.819011178125;3.373512903125001;64;2022-01-15 15:12:34.955654+00:00;2022-01-15 15:16:07.481736+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.831718750000018;9.766701306249997;25.82171430781251;3.3735231406249993;64;2022-01-15 15:24:34.057549+00:00;2022-01-15 15:28:06.558901+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.839687500000007;9.766710787499996;25.778740912499998;3.37352163125;64;2022-01-15 15:36:35.041326+00:00;2022-01-15 15:40:07.570554+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.827343750000008;9.76660710625;25.795294998437505;3.3735395671874997;64;2022-01-15 15:48:34.049516+00:00;2022-01-15 15:52:06.590583+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.83812500000001;9.7667008765625;25.761067960937492;3.3735233406250003;64;2022-01-15 16:00:35.028924+00:00;2022-01-15 16:04:07.556053+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.824531250000007;9.766584962500005;25.7617445609375;3.373543328125001;64;2022-01-15 16:12:34.037210+00:00;2022-01-15 16:16:06.563911+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.82718750000002;9.766750107812499;25.745657829687495;3.3735147984375007;64;2022-01-15 16:24:34.962547+00:00;2022-01-15 16:28:07.496234+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
18.824375000000014;9.766586898437499;25.780182362499996;3.37354300625;64;2022-01-15 16:36:33.978065+00:00;2022-01-15 16:40:06.505783+00:00;False;CO;BOG;Uniandes;4.6012;-74.0657;2630
